orig_no,taxon_no,record_type,flags,taxon_rank,taxon_name,common_name,difference,accepted_no,accepted_rank,accepted_name,parent_no,container_no,reference_no,is_extant,n_occs,early_interval,late_interval,taxon_size,extant_size,phylum,class,order,family,genus,type_taxon,taxon_environment,environment_basis,motility,life_habit,vision,diet,reproduction,ontogeny,ecospace_comments,composition,architecture,thickness,reinforcement
433327,433327,txn,NA,species,Palodromeus bairdi,NA,NA,433327,species,Palodromeus bairdi,433326,NA,75601,extinct,1,Moscovian,Kasimovian,1,0,Chordata,Amphibia,Temnospondyli,NO_FAMILY_SPECIFIED,Palodromeus,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
255215,255215,txn,NA,species,Acroplous vorax,NA,NA,255215,species,Acroplous vorax,36981,NA,59481,extinct,4,Asselian,Sakmarian,1,0,Chordata,Amphibia,Temnospondyli,Eobrachyopidae,Acroplous,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
137370,137434,txn,NA,species,Isodectes obtusus,NA,NA,137370,species,Isodectes obtusus,36983,NA,28717,extinct,13,Moscovian,Cisuralian,1,0,Chordata,Amphibia,Temnospondyli,Eobrachyopidae,Isodectes,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
349879,349879,txn,NA,species,Slaugenhopia texensis,NA,NA,349879,species,Slaugenhopia texensis,36990,NA,57795,extinct,2,Kungurian,Roadian,1,0,Chordata,Amphibia,Temnospondyli,Tupilakosauridae,Slaugenhopia,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
172842,172842,txn,NA,species,Tupilakosaurus heilmani,NA,NA,172842,species,Tupilakosaurus heilmani,36321,NA,34248,extinct,1,Induan,NA,1,0,Chordata,Amphibia,Temnospondyli,Tupilakosauridae,Tupilakosaurus,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
436423,436423,txn,NA,species,Bermanerpeton kinneyi,NA,NA,436423,species,Bermanerpeton kinneyi,436422,NA,76641,extinct,1,Gzhelian,NA,1,0,Chordata,Amphibia,Temnospondyli,NO_FAMILY_SPECIFIED,Bermanerpeton,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
336709,336709,txn,NA,species,Lafonius lehmani,NA,NA,336709,species,Lafonius lehmani,36987,NA,58129,extinct,2,Gzhelian,NA,1,0,Chordata,Amphibia,Temnospondyli,Trimerorhachidae,Lafonius,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
345367,345367,txn,NA,species,Trimerorhachis greggi,NA,NA,345367,species,Trimerorhachis greggi,36991,NA,57795,extinct,1,Kungurian,NA,1,0,Chordata,Amphibia,Temnospondyli,Trimerorhachidae,Trimerorhachis,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
90711,90711,txn,NA,species,Trimerorhachis insignis,NA,NA,90711,species,Trimerorhachis insignis,36991,NA,19411,extinct,18,Cisuralian,Wordian,1,0,Chordata,Amphibia,Temnospondyli,Trimerorhachidae,Trimerorhachis,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
345111,345111,txn,NA,species,Trimerorhachis mesops,NA,NA,345111,species,Trimerorhachis mesops,36991,NA,57795,extinct,2,Artinskian,Wordian,1,0,Chordata,Amphibia,Temnospondyli,Trimerorhachidae,Trimerorhachis,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
136359,136359,txn,NA,species,Trimerorhachis rogersi,NA,NA,136359,species,Trimerorhachis rogersi,36991,NA,28508,extinct,1,Artinskian,Wordian,1,0,Chordata,Amphibia,Temnospondyli,Trimerorhachidae,Trimerorhachis,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
345366,345366,txn,NA,species,Trimerorhachis sandovalensis,NA,NA,345366,species,Trimerorhachis sandovalensis,36991,NA,59887,extinct,2,Cisuralian,Wordian,1,0,Chordata,Amphibia,Temnospondyli,Trimerorhachidae,Trimerorhachis,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
336710,345370,txn,NA,species,Erpetosaurus radiatus,NA,NA,336710,species,Erpetosaurus radiatus,36982,NA,58130,extinct,3,Moscovian,Kasimovian,1,0,Chordata,Amphibia,Temnospondyli,NO_FAMILY_SPECIFIED,Erpetosaurus,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
229335,229335,txn,NA,species,Neldasaurus wrightae,NA,NA,229335,species,Neldasaurus wrightae,36989,NA,28413,extinct,4,Cisuralian,Wordian,1,0,Chordata,Amphibia,Temnospondyli,NO_FAMILY_SPECIFIED,Neldasaurus,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
358664,358664,txn,NA,species,Cyclotosaurus naraserluki,NA,NA,358664,species,Cyclotosaurus naraserluki,37095,NA,63029,extinct,1,Norian,NA,1,0,Chordata,Amphibia,Temnospondyli,Cyclotosauridae,Cyclotosaurus,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,NA,NA,piscivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
165258,165258,txn,NA,species,Quasicyclotosaurus campi,NA,NA,165258,species,Quasicyclotosaurus campi,165257,NA,32381,extinct,2,Anisian,NA,1,0,Chordata,Amphibia,Temnospondyli,Cyclotosauridae,Quasicyclotosaurus,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
55051,55051,txn,NA,species,Rhadalognathus boweni,NA,NA,55051,species,Rhadalognathus boweni,55050,NA,9311,extinct,1,Anisian,NA,1,0,Chordata,Amphibia,Temnospondyli,Heylerosauridae,Rhadalognathus,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
375419,375419,txn,NA,species,Selenocara groenlandica,NA,NA,375419,species,Selenocara groenlandica,266666,NA,66659,extinct,1,Induan,NA,1,0,Chordata,Amphibia,Temnospondyli,Mastodonsauridae,Selenocara,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
165268,165269,txn,NA,species,Wellesaurus peabodyi,NA,NA,165268,species,Wellesaurus peabodyi,37105,NA,32378,extinct,3,Early Triassic,Olenekian,1,0,Chordata,Amphibia,Temnospondyli,Mastodonsauridae,Wellesaurus,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
165248,165248,txn,NA,species,Stanocephalosaurus birdi,NA,NA,165248,species,Stanocephalosaurus birdi,165247,NA,32377,extinct,1,Early Triassic,Olenekian,1,0,Chordata,Amphibia,Temnospondyli,Paracyclotosauridae,Stanocephalosaurus,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
376194,376194,txn,NA,species,Eocyclotosaurus appetolatus,NA,NA,376194,species,Eocyclotosaurus appetolatus,37096,NA,66761,extinct,1,Anisian,NA,1,0,Chordata,Amphibia,Temnospondyli,NO_FAMILY_SPECIFIED,Eocyclotosaurus,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
57054,378966,txn,NA,species,Eocyclotosaurus randalli,NA,NA,57054,species,Eocyclotosaurus randalli,37096,NA,9311,extinct,1,Anisian,NA,1,0,Chordata,Amphibia,Temnospondyli,NO_FAMILY_SPECIFIED,Eocyclotosaurus,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
165254,165254,txn,NA,species,Eocyclotosaurus wellesi,NA,NA,165254,species,Eocyclotosaurus wellesi,37096,NA,32381,extinct,5,Anisian,NA,1,0,Chordata,Amphibia,Temnospondyli,NO_FAMILY_SPECIFIED,Eocyclotosaurus,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
248280,248281,txn,NA,species,Parotosuchus helgolandicus,NA,NA,248280,species,Parotosuchus helgolandicus,37100,NA,43193,extinct,1,Early Triassic,Olenekian,1,0,Chordata,Amphibia,Temnospondyli,NO_FAMILY_SPECIFIED,Parotosuchus,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
64934,64934,txn,NA,species,Anaschisma browni,NA,NA,64934,species,Anaschisma browni,64933,NA,30942,extinct,71,Carnian,Norian,1,0,Chordata,Amphibia,Temnospondyli,Metoposauridae,Anaschisma,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
69036,69036,txn,NA,species,Apachesaurus gregorii,NA,NA,69036,species,Apachesaurus gregorii,69035,NA,15399,extinct,30,Carnian,Norian,1,0,Chordata,Amphibia,Temnospondyli,Metoposauridae,Apachesaurus,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
159204,159205,txn,NA,species,Metoposaurus bakeri,NA,NA,159204,species,Metoposaurus bakeri,37164,NA,43388,extinct,3,Carnian,Norian,1,0,Chordata,Amphibia,Temnospondyli,Metoposauridae,Metoposaurus,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,NA,NA,piscivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
379350,393831,txn,IF,species,Palaeosauropus primaevus,NA,NA,379350,species,Palaeosauropus primaevus,352724,NA,67496,extinct,1,Mississippian,NA,1,0,Chordata,Amphibia,Temnospondyli,Metoposauridae,Palaeosauropus,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
165271,165271,txn,NA,species,Cosgriffius campi,NA,NA,165271,species,Cosgriffius campi,165270,NA,32397,extinct,1,Early Triassic,Olenekian,1,0,Chordata,Amphibia,Temnospondyli,Trematosauridae,Cosgriffius,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
266517,266517,txn,NA,species,Stoschiosaurus nielseni,NA,NA,266517,species,Stoschiosaurus nielseni,37135,NA,46549,extinct,2,Induan,NA,1,0,Chordata,Amphibia,Temnospondyli,Trematosauridae,Stoschiosaurus,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
266415,266523,txn,NA,species,Luzocephalus johanssoni,NA,NA,266415,species,Luzocephalus johanssoni,37079,NA,46549,extinct,2,Induan,NA,1,0,Chordata,Amphibia,Temnospondyli,Lydekkerinidae,Luzocephalus,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
266418,266419,txn,NA,species,Luzocephalus kochi,NA,NA,266418,species,Luzocephalus kochi,37079,NA,46549,extinct,2,Induan,NA,1,0,Chordata,Amphibia,Temnospondyli,Lydekkerinidae,Luzocephalus,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
165309,165309,txn,NA,species,Vigilius wellesi,NA,NA,165309,species,Vigilius wellesi,165308,NA,32401,extinct,2,Anisian,NA,1,0,Chordata,Amphibia,Temnospondyli,Brachyopidae,Vigilius,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
180697,180698,txn,NA,species,Gerrothorax pulcherrimus,NA,NA,180697,species,Gerrothorax pulcherrimus,37170,NA,35632,extinct,3,Middle Triassic,Late Triassic,1,0,Chordata,Amphibia,Temnospondyli,Plagiosauridae,Gerrothorax,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
55049,165253,txn,NA,species,Hadrokkosaurus bradyi,NA,NA,55049,species,Hadrokkosaurus bradyi,37153,NA,9311,extinct,1,Anisian,NA,1,0,Chordata,Amphibia,Temnospondyli,NO_FAMILY_SPECIFIED,Hadrokkosaurus,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
355760,355760,txn,NA,species,Chinlestegophis jenkinsi,NA,NA,355760,species,Chinlestegophis jenkinsi,355759,NA,62484,extinct,2,Norian,Rhaetian,1,0,Chordata,Amphibia,Temnospondyli,NO_FAMILY_SPECIFIED,Chinlestegophis,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
345657,345659,txn,NA,species,Eryops grandis,NA,NA,345657,species,Eryops grandis,37011,NA,9273,extinct,8,Cisuralian,Wordian,1,0,Chordata,Amphibia,Temnospondyli,Eryopidae,Eryops,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
70397,70397,txn,NA,species,Eryops megacephalus,NA,NA,70397,species,Eryops megacephalus,37011,NA,15657,extinct,24,Cisuralian,Wordian,1,0,Chordata,Amphibia,Temnospondyli,Eryopidae,Eryops,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
345493,345493,txn,NA,species,Glaukerpeton avinoffi,NA,NA,345493,species,Glaukerpeton avinoffi,345492,NA,59940,extinct,1,Kasimovian,Gzhelian,1,0,Chordata,Amphibia,Temnospondyli,Eryopidae,Glaukerpeton,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
345490,345491,txn,NA,species,Dasyceps microphthalmus,NA,NA,345490,species,Dasyceps microphthalmus,37054,NA,57795,extinct,1,Kungurian,NA,1,0,Chordata,Amphibia,Temnospondyli,Zatracheidae,Dasyceps,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
310490,310490,txn,NA,species,Zatrachys apicalis,NA,NA,310490,species,Zatrachys apicalis,37056,NA,53677,extinct,1,Cisuralian,Wordian,1,0,Chordata,Amphibia,Temnospondyli,Zatracheidae,Zatrachys,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
255221,255221,txn,NA,species,Zatrachys serratus,NA,NA,255221,species,Zatrachys serratus,37056,NA,44252,extinct,13,Gzhelian,Wordian,1,0,Chordata,Amphibia,Temnospondyli,Zatracheidae,Zatrachys,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
192958,192959,txn,NA,species,Macrerpeton huxleyi,NA,NA,192958,species,Macrerpeton huxleyi,37003,NA,28743,extinct,1,Moscovian,Kasimovian,1,0,Chordata,Amphibia,Temnospondyli,NO_FAMILY_SPECIFIED,Macrerpeton,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
242727,242727,txn,NA,species,Perryella olsoni,NA,NA,242727,species,Perryella olsoni,242726,NA,42433,extinct,1,Artinskian,Wordian,1,0,Chordata,Amphibia,Temnospondyli,NO_FAMILY_SPECIFIED,Perryella,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
164775,164775,txn,NA,species,Dendrerpeton acadianum,NA,NA,164775,species,Dendrerpeton acadianum,36995,NA,32300,extinct,3,Bashkirian,Moscovian,1,0,Chordata,Amphibia,Temnospondyli,Dendrerpetidae,Dendrerpeton,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
256961,256961,txn,NA,species,Dendrerpeton confusum,NA,NA,256961,species,Dendrerpeton confusum,36995,NA,44598,extinct,1,Bashkirian,Moscovian,1,0,Chordata,Amphibia,Temnospondyli,Dendrerpetidae,Dendrerpeton,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
336663,336663,txn,NA,species,Dendrysekos helogenes,NA,NA,336663,species,Dendrysekos helogenes,336660,NA,7856,extinct,2,Bashkirian,Moscovian,1,0,Chordata,Amphibia,Temnospondyli,Dendrerpetidae,Dendrysekos,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
391918,391918,txn,NA,species,Platystegos loricatum,NA,NA,391918,species,Platystegos loricatum,391917,NA,15348,extinct,1,Bashkirian,Moscovian,1,0,Chordata,Amphibia,Temnospondyli,Dendrerpetidae,Platystegos,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
110787,110787,txn,NA,species,Batrachosauroides dissimulans,NA,NA,110787,species,Batrachosauroides dissimulans,37360,NA,6239,extinct,4,Burdigalian,Serravallian,1,0,Chordata,Amphibia,Proteida,Batrachosauroididae,Batrachosauroides,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
172381,172381,txn,NA,species,Batrachosauroides gotoi,NA,NA,172381,species,Batrachosauroides gotoi,37360,NA,34153,extinct,1,Ypresian,NA,1,0,Chordata,Amphibia,Proteida,Batrachosauroididae,Batrachosauroides,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
184636,184636,txn,NA,species,Opisthotriton gidleyi,NA,NA,184636,species,Opisthotriton gidleyi,37361,NA,7598,extinct,1,Danian,NA,1,0,Chordata,Amphibia,Proteida,Batrachosauroididae,Opisthotriton,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
63051,63051,txn,NA,species,Opisthotriton kayi,NA,NA,63051,species,Opisthotriton kayi,37361,NA,7553,extinct,109,Campanian,Paleocene,1,0,Chordata,Amphibia,Proteida,Batrachosauroididae,Opisthotriton,NA,freshwater,Opisthotriton kayi,actively mobile,aquatic,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
120871,120871,txn,NA,species,Parrisia neocesariensis,NA,NA,120871,species,Parrisia neocesariensis,120870,NA,6959,extinct,2,Campanian,Maastrichtian,1,0,Chordata,Amphibia,Proteida,Batrachosauroididae,Parrisia,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
366887,366887,txn,NA,species,Peratosauroides problematica,NA,NA,366887,species,Peratosauroides problematica,37363,NA,64903,extinct,1,Serravallian,Tortonian,1,0,Chordata,Amphibia,Proteida,Batrachosauroididae,Peratosauroides,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
67754,67754,txn,NA,species,Prodesmodon copei,NA,NA,67754,species,Prodesmodon copei,37364,NA,803,extinct,31,Campanian,Danian,1,0,Chordata,Amphibia,Proteida,Batrachosauroididae,Prodesmodon,NA,terrestrial,Prodesmodon,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
156379,156379,txn,NA,species,Prosiren elinorae,NA,NA,156379,species,Prosiren elinorae,37346,NA,42824,extinct,6,Aptian,Albian,1,0,Chordata,Amphibia,Caudata,Prosirenidae,Prosiren,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
110604,110627,txn,NA,species,Andrias matthewi,NA,NA,110604,species,Andrias matthewi,37351,NA,25656,extinct,6,Burdigalian,Serravallian,1,0,Chordata,Amphibia,Urodela,Cryptobranchidae,Andrias,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
110600,110601,txn,NA,species,Cryptobranchus alleganiensis,hellbender,NA,110600,species,Cryptobranchus alleganiensis,37352,NA,25656,extant,3,Pleistocene,NA,1,1,Chordata,Amphibia,Urodela,Cryptobranchidae,Cryptobranchus,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
110599,110599,txn,NA,species,Cryptobranchus guildayi,NA,NA,110599,species,Cryptobranchus guildayi,37352,NA,41081,extinct,2,Pleistocene,NA,1,0,Chordata,Amphibia,Urodela,Cryptobranchidae,Cryptobranchus,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
110598,110598,txn,NA,species,Cryptobranchus saskatchewanensis,NA,NA,110598,species,Cryptobranchus saskatchewanensis,37352,NA,25656,extinct,2,Paleocene,Ypresian,1,0,Chordata,Amphibia,Urodela,Cryptobranchidae,Cryptobranchus,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
133744,133744,txn,NA,species,Amblystoma maculatum,Spotted salamander,NA,133744,species,Amblystoma maculatum,37378,NA,41081,extant,7,Serravallian,Pleistocene,1,1,Chordata,Amphibia,Urodela,Ambystomatidae,Amblystoma,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
393913,393913,txn,NA,species,Ambystoma minshalli,NA,NA,393913,species,Ambystoma minshalli,37378,NA,42765,extinct,11,Burdigalian,Tortonian,1,0,Chordata,Amphibia,Urodela,Ambystomatidae,Amblystoma,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
393914,393914,txn,NA,species,Ambystoma opacum,Marbled salamander,NA,393914,species,Ambystoma opacum,37378,NA,42765,extant,4,Pleistocene,NA,1,1,Chordata,Amphibia,Urodela,Ambystomatidae,Amblystoma,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
110836,110837,txn,NA,species,Ambystoma tigrinum,tiger salamander,NA,110836,species,Ambystoma tigrinum,37378,NA,25711,extant,61,Serravallian,Pleistocene,1,1,Chordata,Amphibia,Urodela,Ambystomatidae,Amblystoma,NA,"brackish,freshwater,terrestrial",Tetrapoda,actively mobile,amphibious,NA,carnivore,dispersal=water,NA,NA,phosphatic,NA,NA,NA
